,number_pca_components_class
0,12
1,12
2,13
3,13
4,13
5,13
6,14
7,13
8,12
9,13
10,13
11,13
12,13
13,11
14,14
15,14
16,14
17,13
18,13
19,13
20,13
21,13
22,12
23,11
24,14
25,13
26,13
27,14
28,13
29,14
30,13
31,13
32,14
33,13
34,13
35,13
36,13
37,13
38,13
39,13
40,14
41,13
42,14
43,13
44,12
45,13
46,13
47,14
48,14
49,14
50,13
51,13
52,13
53,14
54,14
55,13
56,13
57,14
58,13
59,14
60,13
61,13
62,14
63,14
64,14
65,13
66,14
67,15
68,13
69,14
70,13
71,13
72,14
73,14
74,13
75,14
76,14
77,13
78,13
79,15
80,15
81,12
82,12
83,14
84,13
85,14
86,14
87,14
88,14
89,14
90,13
91,14
92,14
93,13
94,13
95,14
96,14
97,13
98,13
99,14
100,14
101,13
102,14
103,12
104,14
105,14
106,14
107,13
108,13
109,14
110,14
111,12
112,13
113,14
114,14
115,12
116,13
117,14
118,13
119,14
120,14
121,13
122,14
123,14
124,12
125,14
126,13
127,14
128,13
129,14
130,14
131,14
132,14
133,12
134,14
135,14
136,13
137,14
138,14
139,14
140,13
141,14
142,14
143,13
144,14
145,12
146,13
147,13
148,13
149,14
150,14
151,14
152,14
153,12
154,13
155,14
156,14
157,14
158,14
159,14
160,14
161,14
162,14
163,13
164,13
165,13
166,12
167,13
168,14
169,14
170,14
171,14
172,14
173,14
174,14
175,14
176,13
177,13
178,13
179,13
180,14
181,13
182,13
183,13
184,13
185,14
186,12
187,12
188,14
189,13
190,13
191,12
192,12
193,13
194,13
195,14
196,13
197,13
198,13
199,13
