,number_pca_components_class
0,10
1,11
2,11
3,11
4,10
5,11
6,12
7,11
8,11
9,11
10,11
11,11
12,11
13,9
14,11
15,11
16,12
17,11
18,12
19,11
20,11
21,11
22,11
23,10
24,12
25,13
26,12
27,13
28,11
29,11
30,12
31,12
32,12
33,12
34,11
35,12
36,10
37,11
38,11
39,11
40,11
41,11
42,11
43,10
44,10
45,10
46,11
47,13
48,12
49,11
50,12
51,11
52,11
53,12
54,12
55,12
56,11
57,11
58,12
59,12
60,11
61,11
62,11
63,12
64,11
65,11
66,11
67,12
68,12
69,12
70,11
71,11
72,12
73,12
74,12
75,11
76,12
77,12
78,11
79,12
80,12
81,12
82,12
83,11
84,11
85,12
86,12
87,12
88,12
89,12
90,11
91,12
92,12
93,11
94,10
95,11
96,11
97,11
98,11
99,12
100,12
101,11
102,11
103,11
104,12
105,12
106,12
107,11
108,11
109,12
110,12
111,11
112,11
113,12
114,11
115,11
116,12
117,12
118,11
119,11
120,12
121,11
122,12
123,12
124,11
125,12
126,11
127,12
128,11
129,12
130,12
131,12
132,11
133,11
134,12
135,12
136,12
137,11
138,12
139,11
140,11
141,12
142,11
143,11
144,12
145,10
146,10
147,12
148,11
149,12
150,12
151,12
152,10
153,11
154,10
155,12
156,12
157,10
158,13
159,12
160,13
161,12
162,11
163,12
164,11
165,11
166,11
167,11
168,12
169,12
170,11
171,12
172,13
173,11
174,12
175,12
176,11
177,12
178,11
179,12
180,12
181,12
182,12
183,11
184,11
185,11
186,11
187,10
188,11
189,12
190,12
191,12
192,11
193,12
194,11
195,11
196,11
197,11
198,11
199,11
