,number_pca_components_class
0,3
1,3
2,3
3,3
4,3
5,3
6,3
7,3
8,3
9,3
10,3
11,3
12,2
13,3
14,2
15,2
16,3
17,2
18,2
19,3
20,3
21,3
22,3
23,3
24,2
25,3
26,2
27,3
28,3
29,3
30,2
31,3
32,3
33,3
34,3
35,3
36,3
37,2
38,3
39,3
40,3
41,3
42,3
43,2
44,3
45,3
46,3
47,3
48,2
49,3
50,3
51,2
52,3
53,3
54,3
55,3
56,3
57,3
58,3
59,3
60,3
61,3
62,2
63,2
64,2
65,3
66,3
67,2
68,2
69,2
70,3
71,3
72,3
73,2
74,3
75,3
76,3
77,2
78,3
79,3
80,3
81,3
82,3
83,3
84,3
85,3
86,2
87,3
88,3
89,2
90,3
91,3
92,3
93,2
94,2
95,3
96,3
97,3
98,3
99,3
100,3
101,3
102,3
103,2
104,2
105,3
106,3
107,3
108,2
109,3
110,3
111,3
112,2
113,3
114,3
115,3
116,3
117,2
118,3
119,3
120,3
121,3
122,3
123,3
124,2
125,2
126,3
127,2
128,3
129,3
130,2
131,3
132,3
133,3
134,2
135,3
136,2
137,2
138,2
139,3
140,3
141,3
142,3
143,3
144,2
145,3
146,2
147,3
148,3
149,4
150,3
151,3
152,3
153,3
154,2
155,2
156,3
157,2
158,2
159,3
160,3
161,3
162,3
163,2
164,3
165,3
166,2
167,2
168,3
169,3
170,2
171,3
172,3
173,3
174,2
175,2
176,3
177,3
178,2
179,3
180,3
181,3
182,3
183,2
184,2
185,2
186,2
187,3
188,2
189,3
190,3
191,3
192,3
193,3
194,3
195,3
196,3
197,2
198,3
199,3
