,number_pca_components_class
0,2
1,2
2,2
3,3
4,3
5,3
6,3
7,2
8,3
9,2
10,3
11,3
12,3
13,2
14,2
15,3
16,2
17,3
18,2
19,3
20,3
21,3
22,2
23,2
24,3
25,2
26,3
27,3
28,3
29,3
30,3
31,3
32,3
33,3
34,3
35,3
36,2
37,2
38,2
39,2
40,3
41,3
42,2
43,2
44,2
45,2
46,2
47,3
48,3
49,3
50,3
51,3
52,2
53,3
54,3
55,3
56,3
57,3
58,3
59,3
60,3
61,2
62,3
63,3
64,3
65,3
66,3
67,2
68,2
69,2
70,3
71,2
72,2
73,2
74,3
75,3
76,3
77,3
78,3
79,3
80,3
81,3
82,3
83,2
84,3
85,2
86,3
87,3
88,2
89,2
90,2
91,3
92,3
93,2
94,2
95,2
96,3
97,3
98,3
99,3
100,3
101,2
102,3
103,3
104,2
105,3
106,3
107,3
108,3
109,3
110,3
111,3
112,3
113,2
114,3
115,2
116,3
117,3
118,3
119,3
120,3
121,3
122,2
123,3
124,3
125,3
126,2
127,3
128,3
129,3
130,2
131,3
132,2
133,3
134,2
135,3
136,3
137,2
138,3
139,3
140,3
141,3
142,3
143,3
144,3
145,2
146,3
147,3
148,2
149,3
150,3
151,3
152,3
153,2
154,2
155,3
156,3
157,3
158,2
159,3
160,3
161,2
162,3
163,3
164,3
165,3
166,3
167,3
168,2
169,2
170,3
171,3
172,2
173,2
174,2
175,3
176,3
177,2
178,2
179,3
180,3
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,2
195,3
196,2
197,2
198,2
199,3
