,number_pca_components_class
0,3
1,3
2,3
3,3
4,3
5,3
6,4
7,3
8,4
9,3
10,3
11,3
12,3
13,2
14,2
15,4
16,4
17,3
18,3
19,3
20,4
21,3
22,3
23,2
24,3
25,4
26,3
27,3
28,3
29,3
30,4
31,4
32,4
33,4
34,3
35,3
36,3
37,3
38,3
39,3
40,3
41,4
42,3
43,3
44,3
45,3
46,2
47,4
48,3
49,3
50,3
51,3
52,3
53,4
54,3
55,3
56,3
57,3
58,3
59,3
60,2
61,3
62,3
63,3
64,3
65,3
66,4
67,3
68,2
69,4
70,2
71,4
72,3
73,3
74,3
75,3
76,3
77,3
78,3
79,3
80,3
81,3
82,2
83,3
84,3
85,3
86,3
87,3
88,3
89,3
90,2
91,4
92,3
93,3
94,2
95,3
96,3
97,3
98,3
99,3
100,3
101,3
102,3
103,3
104,3
105,3
106,3
107,3
108,2
109,3
110,3
111,2
112,2
113,3
114,3
115,3
116,2
117,3
118,3
119,3
120,3
121,3
122,3
123,3
124,3
125,3
126,3
127,3
128,3
129,3
130,3
131,3
132,3
133,2
134,3
135,3
136,3
137,4
138,3
139,3
140,3
141,3
142,3
143,3
144,3
145,3
146,2
147,3
148,2
149,3
150,3
151,3
152,3
153,2
154,3
155,3
156,3
157,3
158,3
159,3
160,3
161,3
162,3
163,3
164,3
165,3
166,3
167,3
168,3
169,3
170,3
171,3
172,3
173,3
174,3
175,3
176,2
177,4
178,3
179,3
180,3
181,3
182,3
183,3
184,2
185,3
186,3
187,3
188,3
189,2
190,3
191,3
192,3
193,4
194,3
195,4
196,2
197,3
198,3
199,3
