,number_pca_components_class
0,2
1,3
2,3
3,2
4,3
5,3
6,3
7,2
8,3
9,3
10,3
11,3
12,3
13,1
14,2
15,3
16,3
17,2
18,2
19,2
20,2
21,3
22,2
23,1
24,3
25,3
26,2
27,3
28,3
29,3
30,3
31,3
32,3
33,3
34,2
35,3
36,2
37,2
38,2
39,2
40,2
41,3
42,2
43,2
44,2
45,2
46,2
47,3
48,3
49,3
50,3
51,3
52,2
53,3
54,3
55,3
56,3
57,3
58,3
59,3
60,3
61,2
62,3
63,2
64,3
65,3
66,2
67,2
68,3
69,3
70,2
71,2
72,2
73,3
74,3
75,2
76,3
77,3
78,3
79,3
80,2
81,2
82,2
83,2
84,2
85,2
86,2
87,2
88,2
89,2
90,2
91,3
92,3
93,2
94,2
95,2
96,2
97,3
98,3
99,3
100,3
101,1
102,2
103,3
104,2
105,3
106,3
107,3
108,3
109,3
110,3
111,3
112,3
113,2
114,3
115,2
116,2
117,2
118,3
119,3
120,3
121,2
122,3
123,3
124,2
125,3
126,2
127,2
128,3
129,3
130,2
131,3
132,2
133,2
134,2
135,3
136,3
137,2
138,3
139,2
140,3
141,3
142,3
143,3
144,3
145,3
146,2
147,3
148,1
149,2
150,3
151,3
152,3
153,2
154,1
155,3
156,3
157,2
158,2
159,3
160,3
161,2
162,2
163,3
164,2
165,2
166,2
167,3
168,2
169,2
170,2
171,2
172,2
173,2
174,2
175,2
176,3
177,2
178,2
179,2
180,3
181,2
182,2
183,2
184,2
185,2
186,1
187,2
188,2
189,2
190,2
191,1
192,1
193,2
194,1
195,2
196,2
197,2
198,2
199,2
