,number_pca_components_class
0,2
1,2
2,2
3,2
4,1
5,2
6,2
7,2
8,2
9,2
10,2
11,1
12,1
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,1
21,1
22,1
23,1
24,2
25,1
26,2
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,2
35,1
36,2
37,2
38,2
39,2
40,2
41,2
42,2
43,2
44,2
45,2
46,2
47,1
48,1
49,1
50,1
51,1
52,1
53,1
54,1
55,1
56,1
57,1
58,1
59,2
60,1
61,2
62,1
63,1
64,2
65,1
66,1
67,2
68,1
69,2
70,1
71,1
72,2
73,2
74,2
75,1
76,1
77,1
78,1
79,2
80,2
81,1
82,2
83,2
84,1
85,2
86,1
87,1
88,2
89,2
90,2
91,2
92,2
93,2
94,1
95,1
96,1
97,1
98,2
99,2
100,1
101,1
102,2
103,1
104,2
105,1
106,1
107,1
108,1
109,2
110,1
111,1
112,2
113,2
114,1
115,1
116,1
117,1
118,1
119,1
120,1
121,1
122,2
123,1
124,1
125,2
126,2
127,1
128,1
129,1
130,2
131,2
132,2
133,1
134,2
135,2
136,1
137,1
138,1
139,1
140,1
141,1
142,2
143,1
144,2
145,1
146,1
147,2
148,1
149,2
150,2
151,2
152,1
153,2
154,1
155,1
156,2
157,1
158,1
159,2
160,2
161,2
162,1
163,2
164,1
165,1
166,1
167,1
168,2
169,2
170,1
171,2
172,2
173,1
174,2
175,2
176,1
177,2
178,2
179,2
180,1
181,2
182,2
183,2
184,2
185,2
186,2
187,2
188,2
189,2
190,2
191,2
192,2
193,2
194,1
195,1
196,1
197,1
198,1
199,2
