,number_pca_components_class
0,3
1,3
2,4
3,3
4,3
5,4
6,4
7,3
8,3
9,4
10,3
11,3
12,4
13,3
14,3
15,3
16,3
17,3
18,3
19,3
20,3
21,3
22,4
23,3
24,3
25,3
26,4
27,3
28,3
29,3
30,3
31,4
32,4
33,3
34,3
35,3
36,3
37,3
38,3
39,4
40,4
41,3
42,4
43,3
44,3
45,3
46,3
47,3
48,3
49,4
50,3
51,3
52,4
53,3
54,4
55,3
56,3
57,3
58,3
59,3
60,4
61,3
62,3
63,3
64,4
65,3
66,3
67,4
68,3
69,3
70,4
71,4
72,3
73,4
74,3
75,3
76,4
77,3
78,4
79,4
80,3
81,3
82,4
83,4
84,3
85,3
86,3
87,3
88,3
89,3
90,4
91,3
92,4
93,3
94,3
95,3
96,4
97,4
98,4
99,3
100,3
101,3
102,3
103,3
104,3
105,3
106,3
107,3
108,3
109,3
110,3
111,3
112,3
113,3
114,3
115,4
116,4
117,3
118,3
119,3
120,3
121,4
122,3
123,4
124,3
125,3
126,3
127,3
128,3
129,3
130,3
131,4
132,3
133,3
134,3
135,3
136,3
137,3
138,3
139,4
140,3
141,4
142,3
143,3
144,3
145,3
146,3
147,3
148,4
149,4
150,3
151,3
152,3
153,3
154,3
155,3
156,4
157,3
158,3
159,4
160,3
161,3
162,3
163,3
164,4
165,4
166,3
167,3
168,3
169,4
170,3
171,3
172,3
173,4
174,3
175,3
176,4
177,3
178,3
179,3
180,3
181,3
182,4
183,3
184,3
185,3
186,3
187,3
188,3
189,4
190,3
191,3
192,3
193,3
194,4
195,3
196,4
197,3
198,3
199,4
