,number_pca_components_class
0,2
1,3
2,3
3,3
4,3
5,3
6,3
7,2
8,2
9,3
10,3
11,2
12,2
13,1
14,2
15,3
16,3
17,3
18,3
19,2
20,2
21,2
22,1
23,1
24,3
25,3
26,3
27,3
28,3
29,2
30,3
31,3
32,3
33,3
34,3
35,3
36,2
37,2
38,2
39,3
40,3
41,3
42,3
43,2
44,3
45,2
46,2
47,3
48,3
49,3
50,3
51,3
52,3
53,3
54,3
55,2
56,3
57,3
58,3
59,2
60,2
61,3
62,2
63,2
64,2
65,2
66,2
67,2
68,3
69,3
70,2
71,2
72,2
73,3
74,3
75,2
76,2
77,3
78,2
79,2
80,2
81,1
82,3
83,3
84,1
85,2
86,2
87,2
88,2
89,3
90,3
91,3
92,2
93,3
94,2
95,2
96,1
97,2
98,3
99,3
100,2
101,1
102,2
103,2
104,2
105,3
106,2
107,2
108,1
109,2
110,2
111,1
112,2
113,2
114,3
115,2
116,1
117,2
118,1
119,2
120,3
121,2
122,2
123,3
124,1
125,2
126,3
127,2
128,2
129,2
130,2
131,3
132,2
133,1
134,2
135,2
136,3
137,2
138,3
139,2
140,3
141,2
142,2
143,3
144,2
145,3
146,1
147,2
148,1
149,2
150,3
151,2
152,2
153,2
154,1
155,2
156,2
157,1
158,2
159,2
160,3
161,3
162,2
163,3
164,2
165,2
166,1
167,2
168,2
169,3
170,1
171,2
172,2
173,1
174,2
175,3
176,2
177,3
178,2
179,3
180,3
181,3
182,2
183,3
184,2
185,3
186,2
187,2
188,2
189,3
190,2
191,2
192,2
193,3
194,1
195,2
196,2
197,1
198,2
199,3
