,epoch,Train_accuracy,Test_accuracy
0,1,28.923333333333336,67.82000000000001
1,2,39.36833333333333,80.22
2,3,43.45,93.41000000000001
3,4,44.943333333333335,95.86
4,5,45.295,97.64
5,6,45.47,97.66
6,7,45.626666666666665,97.49
7,8,45.69833333333334,97.37
8,9,45.80166666666667,96.21
9,10,45.88666666666666,97.27
10,11,46.0,97.00999999999999
11,12,46.071666666666665,97.18
12,13,46.15833333333333,96.52
13,14,46.27,96.04
14,15,46.35166666666667,93.89
15,16,46.48,91.97
16,17,46.67666666666667,89.86
17,18,46.721666666666664,92.07
18,19,46.91166666666667,87.49
19,20,47.044999999999995,90.58
20,21,47.165,89.62
21,22,47.37166666666667,84.44
22,23,47.56,81.12
23,24,47.68,83.03
24,25,47.77666666666667,84.89
25,26,47.946666666666665,80.25999999999999
26,27,48.01166666666667,83.46000000000001
27,28,48.25,79.95
28,29,48.498333333333335,74.98
29,30,48.52166666666667,76.55
30,31,48.75833333333333,76.01
31,32,48.955,75.79
32,33,49.13166666666667,74.71
33,34,49.315,76.07000000000001
34,35,49.575,77.03999999999999
35,36,49.78666666666667,77.5
36,37,50.04333333333333,73.2
37,38,50.01833333333333,76.78
38,39,50.23166666666666,71.95
39,40,50.475,73.87
40,41,50.42333333333333,74.02
41,42,50.71,74.88
42,43,51.154999999999994,71.28
43,44,51.06666666666667,72.46000000000001
44,45,51.35333333333333,69.45
45,46,51.33166666666666,70.78
46,47,51.53666666666666,68.53
47,48,51.66333333333334,68.0
48,49,51.76666666666667,63.260000000000005
49,50,52.151666666666664,67.61
50,51,52.26166666666666,69.37
51,52,52.26333333333333,68.30000000000001
52,53,52.56833333333333,63.33
53,54,52.754999999999995,64.11
54,55,52.980000000000004,62.9
55,56,53.14333333333333,63.449999999999996
56,57,53.30666666666667,60.83
57,58,53.339999999999996,63.31
58,59,53.711666666666666,56.56
59,60,53.821666666666665,59.61
60,61,54.00166666666667,58.77
61,62,54.08166666666666,57.63
62,63,54.45666666666666,54.65
63,64,54.38166666666666,56.18
64,65,54.6,59.160000000000004
65,66,54.72833333333333,57.56
66,67,54.80166666666667,57.440000000000005
67,68,55.13,57.32000000000001
68,69,55.074999999999996,53.52
69,70,55.32666666666667,52.580000000000005
70,71,55.31666666666667,54.11
71,72,55.50833333333334,52.01
72,73,55.796666666666674,54.03
73,74,55.87166666666666,53.03
74,75,55.80500000000001,50.78
75,76,56.09833333333333,49.03
76,77,56.07833333333333,49.44
77,78,56.425000000000004,52.470000000000006
78,79,56.55,49.2
79,80,56.620000000000005,50.05
80,81,56.723333333333336,50.67
81,82,56.879999999999995,48.04
82,83,57.01666666666667,49.2
83,84,57.20666666666666,49.120000000000005
84,85,57.05166666666667,51.13999999999999
85,86,57.379999999999995,54.09
86,87,57.47333333333333,52.129999999999995
87,88,57.79,55.230000000000004
88,89,57.775,53.900000000000006
89,90,57.60666666666666,54.66
90,91,57.940000000000005,52.059999999999995
91,92,58.03,50.739999999999995
92,93,58.28666666666666,51.92
93,94,58.36,49.730000000000004
94,95,58.555,50.9
95,96,58.404999999999994,52.23
96,97,58.58,51.27
97,98,58.93666666666667,50.949999999999996
98,99,58.99166666666667,51.82
99,100,58.95166666666667,52.690000000000005
100,101,58.873333333333335,51.32
101,102,59.30166666666666,54.379999999999995
102,103,59.28666666666666,48.33
103,104,59.38333333333333,48.82
104,105,59.60666666666666,51.9
105,106,59.64,50.51
106,107,59.64333333333334,47.43
107,108,59.71666666666666,49.13
108,109,59.83666666666667,49.14
109,110,60.053333333333335,49.559999999999995
