,number_pca_components_class
0,10
1,11
2,11
3,12
4,11
5,12
6,13
7,13
8,12
9,12
10,12
11,12
12,11
13,10
14,12
15,12
16,13
17,13
18,12
19,12
20,12
21,12
22,11
23,10
24,12
25,12
26,12
27,13
28,12
29,13
30,12
31,12
32,12
33,12
34,12
35,12
36,12
37,12
38,12
39,12
40,12
41,12
42,12
43,12
44,11
45,11
46,12
47,13
48,12
49,13
50,12
51,12
52,12
53,13
54,12
55,12
56,12
57,12
58,12
59,13
60,12
61,12
62,13
63,13
64,14
65,12
66,13
67,14
68,12
69,13
70,11
71,12
72,13
73,13
74,12
75,13
76,13
77,13
78,12
79,14
80,13
81,11
82,12
83,13
84,13
85,13
86,12
87,13
88,14
89,13
90,11
91,12
92,13
93,12
94,11
95,12
96,12
97,12
98,12
99,14
100,13
101,12
102,14
103,11
104,13
105,12
106,13
107,12
108,12
109,13
110,13
111,11
112,12
113,13
114,12
115,10
116,12
117,12
118,12
119,12
120,13
121,12
122,14
123,13
124,11
125,13
126,12
127,13
128,12
129,13
130,13
131,13
132,13
133,11
134,12
135,13
136,12
137,14
138,12
139,13
140,12
141,13
142,13
143,12
144,13
145,11
146,12
147,13
148,12
149,13
150,13
151,13
152,12
153,11
154,11
155,12
156,13
157,12
158,14
159,14
160,13
161,13
162,13
163,12
164,12
165,12
166,11
167,12
168,13
169,12
170,12
171,13
172,13
173,12
174,13
175,14
176,12
177,12
178,12
179,12
180,13
181,12
182,12
183,12
184,11
185,12
186,10
187,10
188,12
189,12
190,12
191,11
192,11
193,12
194,12
195,12
196,12
197,12
198,12
199,12
