,epoch,Train_accuracy,Test_accuracy
0,1,40.67166666666667,85.79
1,2,56.848333333333336,89.92999999999999
2,3,58.4,91.38
3,4,59.19166666666666,92.30000000000001
4,5,59.76833333333333,93.16
5,6,60.18,93.74
6,7,60.55166666666667,94.3
7,8,60.845000000000006,94.61
8,9,61.1,94.81
9,10,61.278333333333336,95.03
10,11,61.458333333333336,95.28999999999999
11,12,61.55833333333334,95.36
12,13,61.7,95.58
13,14,61.845000000000006,95.74000000000001
14,15,61.96333333333334,95.8
15,16,62.093333333333334,95.94
16,17,62.18333333333334,96.03
17,18,62.281666666666666,96.02000000000001
18,19,62.375,96.17999999999999
19,20,62.44,96.22
20,21,62.50833333333333,96.27
21,22,62.54666666666666,96.33
22,23,62.60666666666667,96.28
23,24,62.641666666666666,96.3
24,25,62.685,96.35000000000001
25,26,62.76166666666667,96.25
26,27,62.83,96.16
27,28,62.91166666666667,96.23
28,29,62.965,96.2
29,30,63.03333333333333,96.13000000000001
30,31,63.08166666666667,96.12
31,32,63.13833333333333,96.03
32,33,63.205,96.03
33,34,63.260000000000005,95.94
34,35,63.32333333333333,95.88
35,36,63.403333333333336,95.74000000000001
36,37,63.480000000000004,95.69
37,38,63.54333333333333,95.52000000000001
38,39,63.64333333333333,95.3
39,40,63.739999999999995,95.1
40,41,63.788333333333334,94.78
41,42,63.88166666666667,94.54
42,43,63.98833333333334,94.31
43,44,64.1,93.97999999999999
44,45,64.24333333333333,93.49
45,46,64.34333333333333,93.19
46,47,64.5,92.67
47,48,64.68833333333333,92.14
48,49,64.89,91.44
49,50,65.07,90.59
50,51,65.26833333333333,90.03
51,52,65.535,89.16
52,53,65.83333333333333,88.32
53,54,66.11833333333334,87.53999999999999
54,55,66.41,87.12
55,56,66.805,86.1
56,57,67.18499999999999,85.18
57,58,67.58833333333332,84.32
58,59,68.095,83.46000000000001
59,60,68.60333333333334,82.64
60,61,69.295,81.47999999999999
61,62,70.015,81.2
62,63,70.75166666666667,80.16
63,64,71.63166666666667,79.32000000000001
64,65,72.44,78.25
65,66,73.25166666666667,77.13
66,67,74.29666666666667,75.98
67,68,75.21333333333334,75.08
68,69,76.18666666666667,73.35000000000001
69,70,77.21166666666667,71.94
70,71,78.24,71.77
71,72,79.13166666666666,68.91000000000001
72,73,79.75833333333333,69.0
73,74,79.89166666666667,68.72
74,75,79.64166666666667,71.48
75,76,79.22333333333333,69.92
76,77,79.43166666666667,70.57
77,78,80.06666666666666,72.2
78,79,80.36,71.23
79,80,80.98166666666667,71.32
80,81,81.49499999999999,67.44
81,82,82.29333333333332,60.25
82,83,83.45833333333333,62.1
83,84,83.7,63.190000000000005
84,85,84.41333333333333,60.67
85,86,85.085,62.09
86,87,85.61333333333333,67.75999999999999
